,Text,Cluster_Label
4516,"2524: DATA SCIENCE
",0
4517,"Organize, summarize, and visualize large-scale datasets from web studies. Interpret visualizations and
",0
4519,"programming language. Not intended for statistics majors. Pre: (3005 or 3615), (MATH 1114, MATH 1206
",0
4525,"3005-3006: STATISTICAL METHODS
",0
4735,"and technology. Students choose a concentration in one science or technology program; coupled with 9
",0
5082,"audience, creating character biography and script analysis, historical and intercultural contexts, and
",0
4734,"This individualized concentration requires in-depth study and practice of theories and methods of science
",0
4733,"Science and Technology Concentration (ST)
",0
5081,"(audience) for the non-major. Includes performances of dramatic literature/ improvisation for live
",0
5340,"Contemporary uses of Marxian concepts and theories to study the world economy, business structure,
",0
4732,"coherent program.
",0
4541,"random variables and distributions, with some introduction to continuous random variables; introduction to
",0
4542,"estimation and hypothesis testing. Pre: (MATH 1206 or MATH 1226 or MATH 2015 or MATH 1026 or
",0
4726,"This minor provides an interdisciplinary approach to environmental issues, integrating humanities, social
",0
4722,"transition plan for students already in the degree program.
",0
4561,"3615-3616: BIOLOGICAL STATISTICS
",0
4562,"Descriptive and inferential statistics in a biological context with real-world examples. In analytical
",0
4563,"contexts, develops problem-solving skills and ethical reasoning. 3615: Fundamental principles, one- and
",0
4564,"two-sample parametric inference, simple linear regression, frequency data. 3616: One- and two-way
",0
4565,"ANOVA, multiple regression, correlation, nonparametrics, using a computer package. STAT 3615 partially
",0
4566,"duplicates STAT 3005 and STAT 4604, only one may be taken for credit. STAT 3616 partially duplicates
",0
4567,"STAT 3006, 4604 and 4706, only one may be taken for credit. Pre: MATH 1205 or MATH 1225 or MATH
",0
5300,"economic forecasting; selecting and applying an appropriate method; designing and presenting a
",0
4559,"reasoning within the context of learning from data. Pre: MATH 1014 or MATH 1025 or MATH 1525 or
",0
4569,"3654 (CMDA 3654) (CS 3654): INTRODUCTORY DATA ANALYTICS & VISUALIZATIONBasic principles and techniques in data analytics; methods for the collection of, storing, accessing, andmanipulating standard-size and large datasets; data visualization; and identifying sources of bias. Pre:
",0
4570,"(CS 1114 or CS 1044 or CS 1054 or CS 1064), (MATH 2224 or MATH 2224H or MATH 2204 or MATH
",0
4571,"2204H or MATH 2406H or CMDA 2005), (STAT 3006 or STAT 4705 or STAT 4714 or CMDA 2006).
",0
5053,"This course examines critical issues in the study of cinema, including issues of aesthetic and stylistic
",0
5078,"Appreciation and understanding of theatre as a living, collaborative art form through historical and
",0
4573,"3704: STATISTICS FOR ENGINEERING APPLICATIONS
",0
4574,"Introduction to statistical methodology with emphasis on engineering experimentation: probability
",0
5333,"public policy in the United States, with a primary focus on domestic and economic policy. Empirical and
",0
4558,"measurement levels. Includes real-world applications to develop problem-solving skills and ethical
",0
4544,"3424: INTRODUCTION TO STATISTICAL NEUROSCIENCE AND IMAGE ANALYSIS
",0
4550,"Statistical methodology based on ranks, empirical distributions, and runs. One and two sample tests,
",0
4545,"Analysis of data arising in studies in neuroscience and from fMRI neuroimaging. Topics include
",0
4725,"Humanities, Science, and Environment Minor (HSE)
",0
4546,"background on neuroscience and the brain, overview of structural and functional MRI data, introduction to
",0
4547,"MATLAB, overview of linear models, contrasts, and statistical parametric mapping, experimental design,
",0
5299,"urban and regional context. Data collection and analysis; population, land use, transportation and
",0
4549,"3504: NONPARAMETRIC STATISTICS
",0
5336,"Methods and approaches used in the analysis and evaluation of public policy; strengths and limitations of
",0
4551,"ANOVA, correlation, goodness of fit, and rank regression, R-estimates and confidence intervals.
",0
4557,"measures of association. Emphasis on comparison of methods and interpretations at different
",0
4552,"Comparisons with classical parametric methods. Emphasis on assumptions and interpretation. Pre: 3006
",0
4723,"Please visit the University Registrar website at http://registrar.vt.edu/graduation-multi-
",0
5335,"3744 (PSCI 3744): PUBLIC POLICY ANALYSIS
",0
4554,"3604: STATISTICS FOR SOCIAL SCIENCE
",0
4555,"Statistical methods for nominal, ordinal, and interval levels of measurement. Topics include descriptive
",0
4556,"statistics, elements of probability, discrete and continuous distributions, one and two sample tests,
",0
5079,"intercultural perspectives, readings of key texts and analysis of scripts, and explorations of all elements of
",0
4511,"design of experiments (including data collection), data analysis, data visualization, correlation and
",0
4510,"and statistical reasoning. Using modern, accessible statistical software and technology, an introduction to
",0
4738,"Medicine and Society Minor (MSOC)
",0
4474,"brief/index1.html  to view requirements for the minor.
",0
5352,"Key concepts and critiques related to the intersection of gender, environment, and international
",0
5351,"4214 (GEOG 4214) (WGS 4214): GENDER, ENVIRONMENT, AND INTERNATIONAL DEVELOPMENT
",0
4469,"transition plan for students already in the degree program.
",0
4470,"Please visit the University Registrar website at http://registrar.vt.edu/graduation-multi-
",0
5349,"meeting facilitation, and design of community involvement programs. Pre: Senior standing required.
",0
4472,"Minor in Statistics
",0
4473,"Please visit the University Registrar website at http://registrar.vt.edu/graduation-multi-
",0
4753,"campuses. (See the Graduate Catalog  for further information.)
",0
4465,"required for degree completion varies among curricula. Students must satisfactorily complete all
",0
4752,"program offers the M.S. and Ph.D. degrees at both the Blacksburg and National Capital Region
",0
4477,"The Statistical Applications and Innovations Group
",0
5348,"frameworks and their historical precedents. Exercises developing group communications skills, public
",0
4478,"Associated with the Department, the Statistical Applications and Innovations Group (SAIG) provides
",0
4479,"assistance for research projects to participating members of the University community and outside
",0
4480,"organizations. Statistics Department faculty members and students collaborate to design studies, analyze
",0
4751,"Graduate Program in Science and Technology StudiesSTS jointly administers the Science and Technology Studies Graduate Program with contributing andaffiliated faculty from the departments of History, Philosophy, Political Science, and Sociology. The
",0
4755,"1504: INTRODUCTION TO SCIENCE, TECHNOLOGY, AND SOCIETY
",0
4756,"Examination of the interrelationship among science, technology, and society. Study of how science,
",0
4483,"and service to the University and beyond. To learn more, visit https://saig.stat.vt.edu/ .
",0
4452,"are described in the Graduate Catalog  and in a special bulletin available from the department.
",0
4446,"Research Assistant Professor:  A. Tegge
",0
4447,"Instructors:  H. Tavera and Z. Zhang
",0
5089,"2114: SCRIPT ANALYSIS
",0
4449,"Academic PoliciesMenuStatistics courses are offered at both the undergraduate and the graduate levels for students preparingfor professions in statistics, for students who need statistical tools to engage in scientific research, and for
",0
4757,"technology, and medicine are defined and analyzed by the humanities and social sciences. Examination
",0
4450,"students who want to acquire knowledge of the important concepts of probability and statistical inference.
",0
4451,"Statistics courses for graduate students and programs leading to the M.S. and Ph.D. degrees in statistics
",0
4453,"Bachelor of Science in Statistics
",0
5298,"Overview and application of various methods used to study, represent, understand communities in their
",0
4454,"All statistics majors are required to own specified personal computers and software. Consult the
",0
4455,"department for details.
",0
4456,"A special brochure describing the department and the B.S. program, intended for prospective entering
",0
4457,"freshmen, is available from the department upon request.
",0
4458,"Cooperative Education and Internship positions are available in industry and government, offering
",0
4460,"which will count towards graduation requirements.
",0
5087,"collaboration, theatre organizations, history and operations of professional theatres. (T & C majors and
",0
4482,"government, and non-profit organizations. SAIG provides both experiential learning for statistics students
",0
4484,"Satisfactory Progress
",0
4509,"Fundamental concepts and methods of statistics with emphasis on interpretation of statistical arguments
",0
5342,"3954: STUDY ABROAD
",0
4748,"Women's Studies Program.
",0
4747,"science and technology are defined in relation to gender. The minor coordinator is the Director of the
",0
